university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2020-10-08,abigail,brooks,female,3,4751,agua de dionisio,whiterebecca@yahoo.com
universidad j. f. kennedy,licenciatura en relaciones del trabajo ,2021-01-15,melanie,parks,female,14,2506,correa,mgarza@yahoo.com
universidad j. f. kennedy,licenciatura en administración ,2020-10-12,taylor,thomas,male,45,2506,correa,tammy00@gmail.com
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2020-11-08,david,curry,male,24,2506,correa,spencerryan@yahoo.com
universidad j. f. kennedy,medicina,2020-09-14,aaron,brown,male,13,3418,bartolome mitre,richard88@yahoo.com
universidad j. f. kennedy,ciencias veterinarias,2020-09-28,thomas,gilmore,male,43,3418,bartolome mitre,josephsmith@gmail.com
universidad j. f. kennedy,licenciatura en ciencia y tecnología de alimentos,2020-09-16,brenda,johnson,female,-28,3418,bartolome mitre,silvavincent@yahoo.com
universidad j. f. kennedy,medicina,2020-09-28,mr.,brandon,male,12,3418,bartolome mitre,christopher33@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias antropológicas,2020-09-20,terry,mooney,male,1,2801,alto verde,joshua50@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias de la educación ,2021-01-15,john,cantu,male,-8,3283,colonia mabragaña,ashleylin@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-12-05,megan,kirby,female,1,3283,colonia mabragaña,gkim@hotmail.com
universidad j. f. kennedy,licenciatura en ciencia política ,2020-10-02,joseph,callahan,male,-34,6220,bernardo larroude,ronaldgonzales@gmail.com
universidad j. f. kennedy,ingeniería en informática,2020-11-08,joseph,delgado,male,-14,6220,bernardo larroude,dwilliams@gmail.com
universidad j. f. kennedy,licenciatura en administración ,2020-11-29,rebecca,logan,female,-37,6220,bernardo larroude,brandonstephens@gmail.com
universidad j. f. kennedy,contador público ,2020-09-04,brian,hernandez,male,43,6220,bernardo larroude,jennifer11@hotmail.com
universidad j. f. kennedy,licenciatura en producción de bioimagenes,2020-10-31,linda,sexton,female,-32,3340,boqueron,kgardner@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-12-06,john,cantu,male,30,6660,25 de mayo,hcrawford@gmail.com
universidad j. f. kennedy,diseño industrial,2020-09-01,allen,orozco,male,-17,6660,25 de mayo,riverasean@hotmail.com
universidad j. f. kennedy,ingeniería electrónica,2020-12-28,deborah,green,female,25,8214,colonia cazaux,linda47@yahoo.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-10-21,raven,salazar,female,-46,8214,colonia cazaux,mary67@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias geológicas,2020-10-18,elizabeth,morgan,female,14,8214,colonia cazaux,smithalbert@gmail.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-11-07,jeremy,evans,male,-21,3087,felicia,noah83@hotmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2020-12-08,kevin,gardner,male,47,3087,felicia,kyle54@gmail.com
universidad j. f. kennedy,actuario ,2020-10-08,adam,williams,male,11,3454,bañado san antonio,jackie04@gmail.com
universidad j. f. kennedy,licenciatura en ciencias geológicas,2020-10-26,alyssa,barnett,female,-37,3454,bañado san antonio,annahoward@hotmail.com
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2020-11-02,juan,nelson,male,9,3454,bañado san antonio,franciscomartin@yahoo.com
universidad j. f. kennedy,ingeniería en informática,2020-10-21,dawn,fleming,female,-9,3641,arroyo seco,craigarmstrong@gmail.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-11-21,tommy,frazier,male,27,3641,arroyo seco,rebeccaharrison@gmail.com
universidad j. f. kennedy,medicina,2021-01-12,nicole,palmer,female,12,6221,ceballos,psantana@gmail.com
universidad j. f. kennedy,técnico para bioterios ,2021-01-11,felicia,allen,female,18,6221,ceballos,christopheranderson@gmail.com
universidad j. f. kennedy,licenciatura en ciencias antropológicas,2020-09-15,robert,stafford,male,-31,1605,carapachay,egarcia@gmail.com
universidad j. f. kennedy,técnico para bioterios ,2020-10-14,matthew,collins,male,5,1605,carapachay,marymarks@yahoo.com
universidad j. f. kennedy,diseño de imagen y sonido,2020-11-07,jack,schwartz,male,-13,2456,esmeralda,elizabethalexander@gmail.com
universidad j. f. kennedy,agronomía,2021-01-03,nathaniel,garcia,male,18,2848,berisso,candacerichardson@yahoo.com
universidad j. f. kennedy,ciencias veterinarias,2020-12-17,maria,gross,female,-36,2848,berisso,luislawrence@gmail.com
universidad j. f. kennedy,contador público ,2021-01-08,christian,smith,male,30,2848,berisso,kevinmoss@hotmail.com
universidad j. f. kennedy,diseño industrial,2020-09-30,molly,garcia,female,13,2848,berisso,rickeyprice@hotmail.com
universidad j. f. kennedy,licenciatura en ciencia política ,2020-12-31,jason,jones,male,25,2848,berisso,qjames@gmail.com
universidad j. f. kennedy,bioquímica,2020-10-25,ashley,dean,female,3,1682,martin coronado,wileywilliam@hotmail.com
universidad j. f. kennedy,arquitectura,2020-12-30,roy,smith,male,4,1682,martin coronado,shawn17@hotmail.com
universidad j. f. kennedy,ingeniería electrónica,2020-09-18,michelle,bass,female,-31,4105,abra del tafi,wgeorge@hotmail.com
universidad j. f. kennedy,licenciatura en ciencia y tecnología de alimentos,2020-10-02,amanda,shannon,female,-20,4105,abra del tafi,bethanyorr@yahoo.com
universidad j. f. kennedy,diseño industrial,2021-01-25,randy,bright,male,44,8520,aguada del loro,terrilewis@hotmail.com
universidad j. f. kennedy,farmacia,2020-09-30,joseph,wells,male,-21,1838,luis guillon,xcampbell@yahoo.com
universidad j. f. kennedy,técnico para bioterios ,2020-11-07,kevin,hoover,male,-20,1838,luis guillon,pdaniels@yahoo.com
universidad j. f. kennedy,diseño de imagen y sonido,2020-09-27,steven,oneill,male,25,5313,estacion mazan,kirbymatthew@hotmail.com
universidad j. f. kennedy,licenciatura en administración ,2020-12-20,jane,brewer,female,2,5575,andrade,jeremy05@yahoo.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2020-09-07,whitney,cisneros,female,13,5575,andrade,alexanderjessica@yahoo.com
universidad j. f. kennedy,ingeniería mecánica,2021-01-05,sandra,nguyen,female,-17,5575,andrade,sara10@gmail.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-10-18,michael,klein,male,18,3263,1 de mayo,morrisanna@yahoo.com
universidad j. f. kennedy,contador público ,2020-10-20,vincent,king,male,-44,2821,arroyo del cura,rebeccawilliams@gmail.com
universidad j. f. kennedy,bioquímica,2020-10-27,sabrina,reilly,female,-8,2821,arroyo del cura,jason88@yahoo.com
universidad j. f. kennedy,licenciatura en artes,2020-09-27,wesley,kelly,male,-39,5563,agua amarga,xchavez@hotmail.com
universidad j. f. kennedy,licenciatura en sociología ,2020-11-24,jennifer,baker,female,-18,6555,alfalad,wolfenathaniel@gmail.com
universidad j. f. kennedy,diseño de imagen y sonido,2020-09-26,jacqueline,mccoy,female,-28,6555,alfalad,carlsonlindsey@gmail.com
universidad j. f. kennedy,ciencias veterinarias,2021-01-15,shawn,thomas,male,-21,6555,alfalad,robinsonscott@hotmail.com
universidad j. f. kennedy,medicina,2020-11-30,bryan,bryant,male,52,1917,luis chico,jenna23@gmail.com
universidad j. f. kennedy,licenciatura en artes,2020-09-06,melissa,baker,female,7,1917,luis chico,royjohnny@gmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2021-01-18,adam,juarez,male,24,5519,alto de las arañas,harryparks@gmail.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-12-25,justin,young,male,21,6559,recalde,zarmstrong@gmail.com
universidad j. f. kennedy,ingeniería electrónica,2021-01-16,john,nixon,male,3,6559,recalde,bearddavid@yahoo.com
universidad j. f. kennedy,medicina,2020-09-18,michael,barker,male,44,6712,cortines,karen06@gmail.com
universidad j. f. kennedy,licenciatura en ciencias ambientales,2020-12-08,elizabeth,garrett,female,50,6712,cortines,brittney54@hotmail.com
universidad j. f. kennedy,licenciatura en relaciones del trabajo ,2021-01-24,mike,roth,male,-22,6065,blaquier,qwright@hotmail.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-11-01,rebecca,taylor,female,6,6065,blaquier,ukelley@hotmail.com
universidad j. f. kennedy,licenciatura en administración ,2020-09-07,loretta,wright,female,43,6065,blaquier,jensendonald@yahoo.com
universidad j. f. kennedy,diseño de imagen y sonido,2021-01-02,antonio,buchanan,male,-3,6065,blaquier,anna25@yahoo.com
universidad j. f. kennedy,medicina,2020-12-04,joseph,vaughn,male,38,6065,blaquier,dpaul@gmail.com
universidad j. f. kennedy,licenciatura en producción de bioimagenes,2020-12-15,christopher,williams,male,40,6013,baigorrita,robertgarcia@hotmail.com
universidad j. f. kennedy,medicina,2020-11-23,gloria,russell,female,46,6013,baigorrita,smartinez@yahoo.com
universidad j. f. kennedy,farmacia,2021-01-04,scott,joseph,male,37,6013,baigorrita,kevin11@yahoo.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-10-13,seth,moore,male,6,1846,adrogue,johnsondavid@gmail.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-10-02,lisa,cooper,female,16,1846,adrogue,huffsarah@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-11-07,melissa,delgado,female,0,1846,adrogue,zlin@hotmail.com
universidad j. f. kennedy,bioquímica,2020-10-08,tracy,collins,female,-7,5509,agrelo,garciajoseph@hotmail.com
universidad j. f. kennedy,licenciatura en relaciones del trabajo ,2020-10-30,jacqueline,branch,female,46,5509,agrelo,gonzalezryan@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias biológicas,2020-11-16,aaron,gallagher,male,23,1686,hurlingham,wjohnson@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias ambientales,2021-01-27,philip,clark,male,42,1686,hurlingham,reidjames@yahoo.com
universidad j. f. kennedy,licenciatura en sociología ,2021-02-01,kristen,adkins,female,41,8315,achico,munozisabella@hotmail.com
universidad j. f. kennedy,licenciatura en musicoterapia,2021-01-19,david,freeman,male,13,8315,achico,luiswalters@yahoo.com
universidad j. f. kennedy,ingeniería en informática,2020-10-04,micheal,lee,male,-1,8315,achico,brian19@hotmail.com
universidad j. f. kennedy,licenciatura en psicología,2020-10-23,anne,rogers,female,-19,6000,barrio carosio,philipcantu@hotmail.com
universidad j. f. kennedy,arquitectura,2021-01-18,terry,kelley,male,-23,1770,aldo bonzi,wayne71@yahoo.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-09-30,sydney,rodriguez,female,3,1770,aldo bonzi,randallmichael@yahoo.com
universidad j. f. kennedy,arquitectura,2021-01-25,susan,alexander,female,3,1712,castelar,heidi91@gmail.com
universidad j. f. kennedy,medicina,2021-01-26,ryan,torres,male,36,1712,castelar,youngbenjamin@yahoo.com
universidad j. f. kennedy,medicina,2020-12-28,raymond,lee,male,15,3074,colonia el simbol,williamryan@gmail.com
universidad j. f. kennedy,licenciatura en administración ,2020-10-09,taylor,green,female,-26,3074,colonia el simbol,brianna16@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-11-15,russell,colon,male,40,4724,agua colorada,acuevas@gmail.com
universidad j. f. kennedy,bioquímica,2021-01-16,ashley,leonard,female,29,4724,agua colorada,sharonmartin@yahoo.com
universidad j. f. kennedy,agronomía,2020-11-12,sean,wright,male,39,7201,colman,corysmith@hotmail.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-09-10,lori,thornton,female,-15,7201,colman,williamsdanielle@hotmail.com
universidad j. f. kennedy,licenciatura en administración ,2020-09-28,chelsea,thomas,female,27,1771,mercado central,uhardy@hotmail.com
universidad j. f. kennedy,medicina,2020-11-12,amy,torres,female,2,1804,canning,alexander88@gmail.com
universidad j. f. kennedy,licenciatura en ciencias antropológicas,2020-10-03,jason,hayes,male,-34,1804,canning,jeremyperez@hotmail.com
universidad j. f. kennedy,técnico para bioterios ,2020-10-10,kyle,white,male,35,1804,canning,stevendavidson@gmail.com
universidad j. f. kennedy,licenciatura en producción de bioimagenes,2020-11-30,linda,griffin,female,24,1804,canning,nanderson@gmail.com
universidad j. f. kennedy,licenciatura en producción de bioimagenes,2020-12-01,leah,watkins,female,-6,8142,colonia barga,leemelissa@gmail.com
universidad j. f. kennedy,arquitectura,2020-11-10,roberto,smith,male,24,8142,colonia barga,spierce@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias antropológicas,2020-11-24,deborah,harper,female,-27,3534,colonia el aguara,kelsey05@gmail.com
universidad j. f. kennedy,licenciatura en ciencias geológicas,2021-01-10,edgar,graham,male,16,3561,avellaneda,monicalamb@hotmail.com
universidad j. f. kennedy,diseño industrial,2020-12-01,carlos,williams,male,-10,3561,avellaneda,curryjody@hotmail.com
universidad j. f. kennedy,ingeniería en informática,2020-12-23,douglas,gonzalez,male,19,3561,avellaneda,nelsonstephanie@yahoo.com
universidad j. f. kennedy,licenciatura en administración ,2020-09-27,maria,elliott,female,18,5881,cañada la negra,ryan91@yahoo.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2020-10-10,brent,robertson,male,27,5881,cañada la negra,taylorponce@yahoo.com
universidad j. f. kennedy,licenciatura en psicología,2021-01-28,christopher,berger,male,-41,5881,cañada la negra,jacob08@gmail.com
universidad j. f. kennedy,licenciatura en ciencia política ,2020-09-15,henry,palmer,male,-44,2846,anahi,samuel00@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-11-02,rebecca,mckenzie,female,-37,6550,bolivar,whitneylauren@gmail.com
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2020-10-29,pamela,mcfarland,female,7,9113,florentino ameghino,carol67@yahoo.com
universidad j. f. kennedy,licenciatura en psicología,2021-01-28,heather,wagner,female,51,9113,florentino ameghino,stacymoyer@gmail.com
universidad j. f. kennedy,licenciatura en artes,2020-12-26,leslie,freeman,female,19,6335,graciarena,uhumphrey@gmail.com
universidad j. f. kennedy,licenciatura en ciencias ambientales,2020-11-04,luis,underwood,male,21,5411,la legua,brewerteresa@gmail.com
universidad j. f. kennedy,técnico para bioterios ,2020-12-05,dawn,espinoza,female,3,5411,la legua,ljones@yahoo.com
universidad j. f. kennedy,licenciatura en artes,2020-10-01,william,munoz,male,15,5411,la legua,samanthalewis@gmail.com
universidad j. f. kennedy,arquitectura,2020-11-23,frank,davidson,male,45,2132,aero club rosario,uadams@gmail.com
universidad j. f. kennedy,arquitectura,2020-09-24,kimberly,blair,female,8,5329,amuschina,dgross@gmail.com
universidad j. f. kennedy,licenciatura en sociología ,2020-10-21,christina,brown,female,-43,5329,amuschina,browncassandra@hotmail.com
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2021-01-26,anna,sanders,female,1,5573,colonia delfino,pagenatalie@yahoo.com
universidad j. f. kennedy,ciencias veterinarias,2020-11-20,janet,murray,female,12,5573,colonia delfino,zgreene@yahoo.com
universidad j. f. kennedy,licenciatura en kinesiología y fisiatría,2020-11-27,justin,anderson,male,22,8506,bahia san blas,blairlisa@hotmail.com
universidad j. f. kennedy,licenciatura en musicoterapia,2021-01-14,sara,mueller,female,2,8506,bahia san blas,dennisbianca@gmail.com
universidad j. f. kennedy,diseño de imagen y sonido,2021-01-01,mary,wells,female,-43,1871,dock sud,schmittlorraine@hotmail.com
universidad j. f. kennedy,medicina,2020-12-16,rachel,scott,female,20,1871,dock sud,swilson@hotmail.com
universidad j. f. kennedy,licenciatura en producción de bioimagenes,2020-09-26,marie,hendrix,female,-34,1871,dock sud,grayterri@hotmail.com
universidad j. f. kennedy,licenciatura en relaciones del trabajo ,2020-11-04,christine,carter,female,14,3234,bonpland,martinezcarrie@gmail.com
universidad j. f. kennedy,agronomía,2021-01-04,david,vaughan,male,-8,6740,chacabuco,jennifer28@gmail.com
universidad j. f. kennedy,licenciatura en artes,2020-12-26,jacob,owens,male,21,1925,destileria fiscal,cmendoza@hotmail.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-11-11,william,watson,male,-33,1925,destileria fiscal,patrickjose@yahoo.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-11-04,laura,flores,female,-16,1925,destileria fiscal,herbert66@gmail.com
universidad j. f. kennedy,ciencias veterinarias,2020-09-20,steven,wood,male,50,1816,colonia santa rosa,kentross@yahoo.com
universidad j. f. kennedy,licenciatura en musicoterapia,2021-01-06,anthony,charles,male,24,2512,campo charo,vazquezkathleen@hotmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2020-12-10,ryan,white,male,13,2512,campo charo,grahamdylan@yahoo.com
universidad j. f. kennedy,licenciatura en sociología ,2020-09-02,albert,davis,male,-36,2512,campo charo,paigedavidson@gmail.com
universidad j. f. kennedy,diseño de imagen y sonido,2020-10-12,jeanne,hatfield,female,14,2505,campo la riviere,jenniferjackson@gmail.com
universidad j. f. kennedy,licenciatura en ciencias biológicas,2020-12-04,mary,smith,female,44,1931,punta lara,zyoung@hotmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2020-09-19,jennifer,hardin,female,-4,1931,punta lara,wcruz@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias biológicas,2020-10-23,tracy,ward,male,32,1931,punta lara,smithcody@gmail.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-09-05,tiffany,steele,female,7,4113,acostilla,nicholas96@gmail.com
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2020-10-07,kylie,hill,female,-40,4113,acostilla,chatfield@gmail.com
universidad j. f. kennedy,arquitectura,2020-10-10,patricia,miller,female,42,4129,cañada,meghan97@yahoo.com
universidad j. f. kennedy,actuario ,2020-09-17,daniel,diaz,male,36,3450,8 de diciembre,thomas44@gmail.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-10-16,john,combs,male,-16,3450,8 de diciembre,hebertdarren@gmail.com
universidad j. f. kennedy,diseño industrial,2020-12-31,richard,cardenas,male,45,3450,8 de diciembre,esimmons@hotmail.com
universidad j. f. kennedy,ingeniería en informática,2021-01-12,kelly,hernandez,female,27,6405,30 de agosto,browngabrielle@gmail.com
universidad j. f. kennedy,ingeniería mecánica,2020-11-14,lisa,chandler,female,30,1812,carlos spegazzini,arobinson@gmail.com
universidad j. f. kennedy,contador público ,2020-10-23,mrs.,katrina,female,41,1812,carlos spegazzini,justin41@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias ambientales,2020-10-18,angel,cooper,female,40,1812,carlos spegazzini,hscott@gmail.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-10-09,julie,ramirez,female,10,1812,carlos spegazzini,carrstefanie@yahoo.com
universidad j. f. kennedy,licenciatura en ciencias de la computación,2020-09-24,alyssa,gonzalez,female,0,1885,guillermo e hudson,harrisjoseph@gmail.com
universidad j. f. kennedy,licenciatura en psicología,2020-11-13,carlos,jordan,male,28,1885,guillermo e hudson,wellskevin@hotmail.com
universidad j. f. kennedy,actuario ,2020-12-07,james,horne,male,37,5711,angelita,murraydebra@gmail.com
universidad j. f. kennedy,actuario ,2020-11-07,melissa,vargas,female,-31,4128,el carmen,kacosta@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias ambientales,2020-09-02,levi,perry,male,22,5381,bella vista,pmorrison@hotmail.com
universidad j. f. kennedy,ingeniería en informática,2020-12-02,stephanie,cruz,female,-39,8180,colonia dr gdor udaondo,amandarice@gmail.com
universidad j. f. kennedy,licenciatura en ciencia política ,2020-11-24,jonathan,welch,male,4,8180,colonia dr gdor udaondo,delgadoanthony@hotmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2021-01-31,jamie,mckenzie,female,-16,8180,colonia dr gdor udaondo,regina93@yahoo.com
universidad j. f. kennedy,licenciatura en ciencia y tecnología de alimentos,2020-12-08,deborah,nunez,female,21,8180,colonia dr gdor udaondo,jamesbeasley@gmail.com
universidad j. f. kennedy,licenciatura en psicología,2020-12-07,scott,hall,male,37,3057,estancia las gamas,wbarry@hotmail.com
universidad j. f. kennedy,medicina,2020-10-26,kenneth,williams,male,12,3007,empalme san carlos,kholloway@yahoo.com
universidad j. f. kennedy,licenciatura en administración ,2020-10-08,kimberly,powers,female,-14,3007,empalme san carlos,eburton@yahoo.com
universidad j. f. kennedy,farmacia,2020-09-21,suzanne,harrell,female,-41,5771,alanices,glenda60@gmail.com
universidad j. f. kennedy,farmacia,2020-10-06,tim,martin,male,-31,5771,alanices,robinsonryan@hotmail.com
universidad j. f. kennedy,licenciatura en psicología,2020-12-01,crystal,aguirre,female,7,5771,alanices,denise65@hotmail.com
universidad j. f. kennedy,licenciatura en administración ,2020-09-08,collin,green,male,-34,5771,alanices,stephen19@gmail.com
universidad j. f. kennedy,licenciatura en artes,2021-01-15,anthony,reed,male,38,8160,fortin chaco,jennifer68@yahoo.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-09-15,john,perry,male,38,8160,fortin chaco,katie76@gmail.com
universidad j. f. kennedy,diseño industrial,2020-10-22,anthony,murphy,male,6,2609,colonia morgan,trevor94@yahoo.com
universidad j. f. kennedy,licenciatura en relaciones del trabajo ,2020-09-05,tiffany,gardner,female,-39,2609,colonia morgan,robinsonmason@yahoo.com
universidad j. f. kennedy,técnico para bioterios ,2020-10-10,gwendolyn,lambert,female,16,2609,colonia morgan,whitakerlinda@yahoo.com
universidad j. f. kennedy,diseño industrial,2020-09-18,stephanie,lynch,female,22,2609,colonia morgan,martindonald@gmail.com
universidad j. f. kennedy,licenciatura en ciencia y tecnología de alimentos,2020-10-29,john,castillo,male,-30,3265,arroyo caraballo,juliawilliams@hotmail.com
universidad j. f. kennedy,actuario ,2020-10-15,natalie,gonzalez,female,-40,3265,arroyo caraballo,annawilliams@yahoo.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-10-22,jessica,henry,female,34,6538,la dorita,jameslane@hotmail.com
universidad j. f. kennedy,licenciatura en planificación y diseño del paisaje,2020-09-05,christopher,rice,male,36,6538,la dorita,xpatterson@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias biológicas,2020-11-24,stephanie,waters,female,41,6538,la dorita,tracyhogan@gmail.com
universidad j. f. kennedy,ingeniería en informática,2020-10-06,sharon,mitchell,female,-16,6538,la dorita,tcooper@yahoo.com
universidad j. f. kennedy,ingeniería electrónica,2021-01-12,holly,fitzgerald,female,14,9050,gobernador moyano,misty84@yahoo.com
universidad j. f. kennedy,contador público ,2020-09-06,julie,clay,female,43,9050,gobernador moyano,josephanderson@gmail.com
universidad j. f. kennedy,ingeniería en informática,2021-01-10,jennifer,moore,female,-19,5276,baldes de pacheco,cameron61@hotmail.com
universidad j. f. kennedy,licenciatura en ciencias geológicas,2020-09-01,mikayla,woods,female,9,5276,baldes de pacheco,arthur08@gmail.com
universidad j. f. kennedy,licenciatura en relaciones del trabajo ,2020-12-05,veronica,henderson,female,-26,5276,baldes de pacheco,ellisjose@hotmail.com
universidad j. f. kennedy,licenciatura en gestión de agroalimentos,2020-10-14,darlene,davis,female,14,6311,campo de los toros,williammiller@hotmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2021-01-12,angela,hoover,female,-15,6311,campo de los toros,tbonilla@gmail.com
universidad j. f. kennedy,diseño de imagen y sonido,2020-11-06,brendan,cook,male,49,5511,general gutierrez,robertcook@gmail.com
universidad j. f. kennedy,ciencias veterinarias,2020-12-26,derrick,mccarthy,male,-22,2201,ricardone,james59@gmail.com
universidad j. f. kennedy,licenciatura en administración ,2021-01-18,robert,rodriguez,male,-4,2201,ricardone,kmills@yahoo.com
universidad j. f. kennedy,licenciatura en kinesiología y fisiatría,2020-09-02,erin,kim,female,-16,7214,cachari,jessicajones@gmail.com
universidad j. f. kennedy,licenciatura en terapia ocupacional,2020-09-25,matthew,baker,male,-33,2119,arminda,qjacobs@hotmail.com
universidad j. f. kennedy,contador público ,2020-11-15,donna,williams,female,-6,2119,arminda,vargaslisa@gmail.com
universidad j. f. kennedy,farmacia,2020-10-10,patricia,morse,female,-14,4542,el palmar de san francisco,dillonpace@hotmail.com
universidad j. f. kennedy,licenciatura en ciencia política ,2020-12-05,jamie,rogers,female,11,4542,el palmar de san francisco,hfarrell@gmail.com
universidad j. f. kennedy,licenciatura en artes,2020-11-22,keith,coleman,male,46,4542,el palmar de san francisco,danielleconley@gmail.com
universidad j. f. kennedy,licenciatura en psicología,2020-10-28,rachel,becker,female,-2,5592,el carbalino,jennamiller@yahoo.com
universidad j. f. kennedy,licenciatura en musicoterapia,2020-12-12,denise,simpson,female,-26,5592,el carbalino,brandy36@gmail.com
