university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad nacional de tres de febrero,ciencias veterinarias,2020-11-22,william,williams,male,15011,3201,,
universidad nacional de tres de febrero,licenciatura en ciencias ambientales,2020-08-22,amber,jacobs,female,17664,3580,,
universidad de palermo,contador público,2020-11-22,chelsea,evans,female,21137,3355,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-01-23,michael,williamson,male,9813,5523,,
universidad nacional de tres de febrero,licenciatura en ciencias de la computación,2020-02-18,mr.,phillip,male,13231,3522,,
universidad nacional de tres de febrero,licenciatura en ciencia política,2020-02-03,virginia,rhodes,female,36944,2342,,
universidad de palermo,licenciatura en producción de bioimagenes,2020-04-24,gary,ramirez,male,26567,3532,,
universidad nacional de tres de febrero,licenciatura en ciencia y tecnología de alimentos,2020-10-11,david,white,male,38273,1706,,
universidad nacional de tres de febrero,licenciatura en artes,2020-10-29,joseph,smith,male,27132,6309,,
universidad de palermo,ciencias veterinarias,2020-03-13,amber,warner,female,18368,4434,,
universidad de palermo,diseño de imagen y sonido,2020-08-11,valerie,brady,female,20390,2840,,
universidad nacional de tres de febrero,licenciatura en ciencias de la educación,2020-06-06,deborah,mcbride,female,7959,2806,,
universidad de palermo,licenciatura en ciencias de la educación,2020-02-26,katherine,frederick,female,23905,1919,,
universidad de palermo,farmacia,2020-07-30,derek,hunt,male,19904,7303,,
universidad de palermo,licenciatura en terapia ocupacional,2020-05-06,jennifer,edwards,female,18776,2903,,
universidad de palermo,licenciatura en musicoterapia,2020-09-01,michael,pitts,male,37029,4516,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-05-03,shannon,chavez,female,21133,9021,,
universidad de palermo,ingeniería electrónica,2020-08-13,kristen,wilson,female,41653,1702,,
universidad de palermo,licenciatura en ciencias ambientales,2020-02-19,raymond,clark,male,36931,2700,,
universidad nacional de tres de febrero,farmacia,2020-03-13,michael,hill,male,33202,1856,,
universidad nacional de tres de febrero,licenciatura en gestión de agroalimentos,2020-10-20,michael,barker,male,33124,3122,,
universidad de palermo,ingeniería en informática,2020-01-22,kelly,jordan,female,36452,1842,,
universidad de palermo,licenciatura en gestión de agroalimentos,2020-08-29,karl,brown,male,38659,3302,,
universidad de palermo,licenciatura en gestión de agroalimentos,2020-04-18,meredith,jones,female,38110,1682,,
universidad nacional de tres de febrero,bioquímica,2020-09-01,laurie,patterson,female,14277,3023,,
universidad nacional de tres de febrero,bioquímica,2020-10-08,matthew,campbell,male,29631,6380,,
universidad de palermo,licenciatura en planificación y diseño del paisaje,2020-09-25,james,klein,male,14628,5743,,
universidad nacional de tres de febrero,ingeniería electrónica,2020-11-14,thomas,colon,male,11018,1875,,
universidad nacional de tres de febrero,licenciatura en psicología,2020-04-12,bridget,franklin,female,33724,1636,,
universidad de palermo,farmacia,2020-06-08,leslie,morrison,female,24055,4145,,
universidad de palermo,licenciatura en relaciones del trabajo,2020-05-13,heather,miller,female,11823,4235,,
universidad de palermo,ingeniería mecánica,2020-08-16,wendy,richardson,female,21123,6013,,
universidad nacional de tres de febrero,bioquímica,2020-01-11,seth,may,male,42615,7503,,
universidad de palermo,licenciatura en ciencias biológicas,2020-07-23,kayla,hill,female,23656,3470,,
universidad nacional de tres de febrero,licenciatura en ciencias antropológicas,2020-10-08,luis,adams,male,25525,3318,,
universidad nacional de tres de febrero,ingeniería en informática,2020-01-18,jeffery,mcpherson,male,34450,3486,,
universidad nacional de tres de febrero,contador público,2020-12-29,chelsea,thomas,female,16188,6409,,
universidad nacional de tres de febrero,técnico para bioterios,2020-01-13,andrew,hartman,male,26253,5603,,
universidad de palermo,agronomía,2020-02-12,ashley,dominguez,female,42071,6530,,
universidad nacional de tres de febrero,licenciatura en ciencias antropológicas,2020-07-29,betty,gaines,female,42281,6443,,
universidad nacional de tres de febrero,licenciatura en relaciones del trabajo,2020-01-11,timothy,graham,male,43910,8107,,
universidad nacional de tres de febrero,agronomía,2020-07-17,rachel,bennett,female,37653,5449,,
universidad de palermo,licenciatura en ciencias biológicas,2020-03-07,dawn,coleman,female,35064,8347,,
universidad de palermo,licenciatura en sociología,2020-03-22,william,clark,male,15524,3085,,
universidad de palermo,bioquímica,2020-12-14,roy,bernard,male,38471,7111,,
universidad de palermo,medicina,2020-08-16,denise,gaines,female,10910,3507,,
universidad nacional de tres de febrero,farmacia,2020-06-25,dr.,joyce,female,11201,9213,,
universidad de palermo,arquitectura,2020-03-25,calvin,reynolds,male,40284,7503,,
universidad nacional de tres de febrero,agronomía,2020-12-09,jessica,bailey,female,37348,5473,,
universidad de palermo,licenciatura en producción de bioimagenes,2020-11-12,christopher,ortega,male,14855,1625,,
universidad nacional de tres de febrero,diseño de imagen y sonido,2020-09-16,jessica,porter,female,40144,1895,,
universidad nacional de tres de febrero,diseño industrial,2020-02-05,eric,thompson,male,23156,5367,,
universidad nacional de tres de febrero,agronomía,2020-02-28,michael,valencia,male,38453,3220,,
universidad de palermo,diseño industrial,2020-02-16,shannon,lynn,female,16442,2805,,
universidad nacional de tres de febrero,bioquímica,2020-10-04,kiara,burke,female,32541,9053,,
universidad de palermo,licenciatura en musicoterapia,2020-08-21,matthew,burgess,male,40613,6441,,
universidad nacional de tres de febrero,licenciatura en artes,2020-08-03,jillian,peters,female,11994,7109,,
universidad de palermo,licenciatura en producción de bioimagenes,2020-01-13,ruth,sanchez,female,39764,6269,,
universidad de palermo,actuario,2020-12-20,leah,myers,female,32497,8364,,
universidad nacional de tres de febrero,licenciatura en ciencias antropológicas,2020-12-06,dawn,dixon,female,24353,1846,,
universidad nacional de tres de febrero,medicina,2020-07-10,albert,miller,male,9070,5634,,
universidad de palermo,licenciatura en administración,2020-07-21,jason,jones,male,25037,5611,,
universidad de palermo,licenciatura en gestión de agroalimentos,2020-06-08,dominique,gomez,female,16220,5734,,
universidad de palermo,licenciatura en producción de bioimagenes,2020-08-12,jessica,carey,female,13469,5405,,
universidad de palermo,agronomía,2020-09-11,mrs.,wendy,female,11083,5567,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-07-27,joel,ruiz,male,38222,5523,,
universidad de palermo,licenciatura en ciencia y tecnología de alimentos,2020-09-29,michael,williams,male,39787,6605,,
universidad de palermo,diseño industrial,2020-06-19,anthony,sampson,male,27726,6301,,
universidad de palermo,licenciatura en gestión de agroalimentos,2020-10-24,wesley,parrish,male,38032,3400,,
universidad de palermo,contador público,2020-06-26,sarah,hill,female,11369,5560,,
universidad de palermo,licenciatura en ciencias antropológicas,2020-03-22,jeremy,aguilar,male,41912,4176,,
universidad de palermo,licenciatura en musicoterapia,2020-06-04,megan,bailey,female,42634,3036,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-02-20,juan,reed,male,27821,3076,,
universidad de palermo,ingeniería en informática,2020-01-26,shannon,martinez,female,22418,8326,,
universidad nacional de tres de febrero,licenciatura en producción de bioimagenes,2020-11-26,raymond,sanchez,male,40796,6228,,
universidad de palermo,ciencias veterinarias,2020-11-23,molly,garza,female,22223,3123,,
universidad de palermo,licenciatura en artes,2020-04-09,nancy,hanson,female,19281,4616,,
universidad de palermo,bioquímica,2020-06-27,karen,douglas,female,29391,2935,,
universidad de palermo,licenciatura en ciencias ambientales,2020-07-13,micheal,shepard,male,11622,3230,,
universidad de palermo,licenciatura en sociología,2020-04-05,mr.,brian,male,26359,7620,,
universidad de palermo,licenciatura en artes,2020-02-27,brett,evans,male,27311,3109,,
universidad de palermo,ingeniería mecánica,2020-02-09,karla,burnett,female,37838,6346,,
universidad de palermo,licenciatura en producción de bioimagenes,2020-03-11,jamie,ramirez,female,22728,8341,,
universidad de palermo,agronomía,2020-05-21,richard,franklin,male,42956,6301,,
universidad de palermo,licenciatura en ciencias antropológicas,2020-12-17,jeffery,hernandez,male,44049,6727,,
universidad de palermo,licenciatura en administración,2020-04-23,dana,gates,female,38584,3337,,
universidad de palermo,diseño de imagen y sonido,2020-03-04,mr.,christopher,male,28559,2185,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-12-11,michael,ewing,male,16036,5634,,
universidad nacional de tres de febrero,licenciatura en ciencias de la educación,2020-12-06,kristina,franklin,female,34855,3541,,
universidad de palermo,ciencias veterinarias,2020-05-13,matthew,richard,male,18533,3364,,
universidad nacional de tres de febrero,diseño de imagen y sonido,2020-09-21,bridget,hampton,female,27932,1876,,
universidad de palermo,licenciatura en administración,2020-08-16,patrick,hughes,male,23821,5775,,
universidad nacional de tres de febrero,licenciatura en ciencia política,2020-06-23,lindsey,walters,female,13585,5637,,
universidad de palermo,ingeniería en informática,2020-10-13,rachel,cummings,female,42958,8166,,
universidad de palermo,actuario,2020-06-14,rebecca,michael,female,22773,5757,,
universidad de palermo,licenciatura en planificación y diseño del paisaje,2020-09-20,paula,stevens,female,9803,3592,,
universidad de palermo,actuario,2020-08-14,daniel,lee,male,37679,4117,,
universidad nacional de tres de febrero,agronomía,2020-06-19,arthur,wu,male,18141,5527,,
universidad nacional de tres de febrero,licenciatura en psicología,2020-05-04,misty,jones,female,13177,6369,,
universidad nacional de tres de febrero,licenciatura en psicología,2020-06-30,michael,pace,male,30214,4237,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-05-19,denise,keith,female,19108,2218,,
universidad de palermo,licenciatura en administración,2020-06-02,emma,patel,female,9689,3007,,
universidad de palermo,arquitectura,2020-07-28,peter,johnson,male,28943,4514,,
universidad nacional de tres de febrero,licenciatura en producción de bioimagenes,2020-02-04,jeffrey,green,male,7996,1638,,
universidad nacional de tres de febrero,licenciatura en ciencia y tecnología de alimentos,2020-01-28,danielle,leblanc,female,18957,6652,,
universidad de palermo,licenciatura en producción de bioimagenes,2020-08-29,derrick,anderson,male,15221,3128,,
universidad nacional de tres de febrero,actuario,2020-05-26,deborah,gonzalez,female,16770,5260,,
universidad de palermo,licenciatura en psicología,2020-11-22,megan,harrington,female,38289,7101,,
universidad de palermo,contador público,2020-02-27,mark,smith,male,11040,3534,,
universidad nacional de tres de febrero,licenciatura en relaciones del trabajo,2020-09-30,cody,vaughn,male,40010,1631,,
universidad de palermo,actuario,2020-12-25,martha,lopez,female,11722,3322,,
universidad de palermo,ingeniería electrónica,2020-11-02,cynthia,powell,female,13256,6205,,
universidad de palermo,diseño industrial,2020-06-15,kelly,sherman,female,30014,8146,,
universidad nacional de tres de febrero,medicina,2020-09-28,edward,stanley,male,36113,1838,,
universidad de palermo,ingeniería en informática,2021-01-02,jason,taylor,male,24824,2729,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-05-17,sarah,serrano,female,42305,3060,,
universidad nacional de tres de febrero,licenciatura en ciencias ambientales,2020-06-13,brittany,wall,female,37745,5571,,
universidad de palermo,técnico para bioterios,2020-11-18,rebecca,jones,female,22561,6501,,
universidad nacional de tres de febrero,agronomía,2020-03-03,shaun,jones,male,40910,2820,,
universidad de palermo,licenciatura en relaciones del trabajo,2020-05-03,zachary,pratt,male,10732,7167,,
universidad nacional de tres de febrero,medicina,2020-10-06,richard,miller,male,15281,5321,,
universidad de palermo,licenciatura en ciencia y tecnología de alimentos,2020-02-02,bryan,king,male,26092,3589,,
universidad de palermo,arquitectura,2020-05-14,joshua,saunders,male,39343,5773,,
universidad nacional de tres de febrero,contador público,2020-06-06,jordan,salazar,male,25491,1642,,
universidad de palermo,contador público,2020-02-06,jose,willis,male,34960,4128,,
universidad nacional de tres de febrero,medicina,2020-01-12,joanna,benson,female,41748,8154,,
universidad de palermo,licenciatura en artes,2020-12-31,ryan,miller,male,30349,9111,,
universidad de palermo,licenciatura en musicoterapia,2020-06-09,dr.,jason,male,32237,4741,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-07-27,dr.,ricardo,male,34210,1638,,
universidad de palermo,ingeniería mecánica,2020-11-01,samantha,acosta,female,39688,3151,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-06-08,whitney,clark,female,39689,5470,,
universidad nacional de tres de febrero,bioquímica,2020-07-31,elizabeth,williams,female,8624,6601,,
universidad de palermo,licenciatura en administración,2020-05-22,jennifer,thomas,female,39314,1664,,
universidad nacional de tres de febrero,licenciatura en kinesiología y fisiatría,2020-02-24,kevin,wood,male,27290,7113,,
universidad de palermo,licenciatura en ciencia política,2020-02-12,robert,wall,male,33745,5711,,
universidad de palermo,licenciatura en musicoterapia,2020-05-25,adam,bryant,male,11367,6203,,
universidad de palermo,ingeniería mecánica,2020-05-10,jennifer,blanchard,female,38547,5549,,
universidad de palermo,licenciatura en ciencias de la computación,2020-12-12,brian,alexander,male,21274,6465,,
universidad nacional de tres de febrero,licenciatura en ciencia y tecnología de alimentos,2020-07-22,melissa,stevens,female,20374,6648,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-11-28,david,martin,male,29516,9003,,
universidad nacional de tres de febrero,licenciatura en ciencias de la educación,2020-10-09,todd,jones,male,34064,6559,,
universidad nacional de tres de febrero,licenciatura en ciencias geológicas,2020-11-07,angela,horton,female,43520,5461,,
universidad de palermo,contador público,2020-08-01,sarah,horne,female,9382,6441,,
universidad de palermo,licenciatura en ciencias antropológicas,2020-07-01,teresa,johnson,female,13652,3449,,
universidad nacional de tres de febrero,licenciatura en relaciones del trabajo,2020-03-06,brenda,foster,female,35550,5321,,
universidad de palermo,licenciatura en artes,2020-01-19,whitney,myers,female,36736,1742,,
universidad de palermo,licenciatura en terapia ocupacional,2020-09-23,jeremy,burch,male,37506,8375,,
universidad de palermo,medicina,2020-05-12,angel,irwin,male,22416,3470,,
universidad nacional de tres de febrero,licenciatura en artes,2020-03-10,james,weeks,male,17238,2740,,
universidad nacional de tres de febrero,medicina,2020-12-26,joseph,fowler,male,14777,3569,,
universidad nacional de tres de febrero,licenciatura en psicología,2020-08-28,jessica,clark,female,28169,3420,,
universidad de palermo,licenciatura en ciencias de la computación,2020-02-24,marissa,davis,female,23670,3543,,
universidad de palermo,licenciatura en relaciones del trabajo,2020-12-05,michael,mcgrath,male,11497,8412,,
universidad nacional de tres de febrero,licenciatura en planificación y diseño del paisaje,2020-05-17,isaac,hood,male,41768,1888,,
universidad nacional de tres de febrero,licenciatura en ciencias antropológicas,2020-04-27,heather,jones,female,33562,5634,,
universidad de palermo,bioquímica,2020-02-05,brian,howard,male,25831,9041,,
universidad de palermo,ingeniería en informática,2020-02-09,danny,miranda,male,11874,3111,,
universidad nacional de tres de febrero,diseño industrial,2020-10-22,mrs.,stephanie,female,14389,2707,,
universidad nacional de tres de febrero,licenciatura en administración,2020-12-08,mr.,aaron,male,40341,6230,,
universidad de palermo,diseño industrial,2020-10-22,kathy,torres,female,12364,6300,,
universidad de palermo,arquitectura,2020-09-18,catherine,davies,female,35384,4606,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-11-16,amber,cohen,female,34320,3234,,
universidad nacional de tres de febrero,técnico para bioterios,2020-12-02,kristen,jones,female,8974,1854,,
universidad nacional de tres de febrero,ingeniería en informática,2020-12-25,christopher,martin,male,22566,4504,,
universidad nacional de tres de febrero,licenciatura en ciencias geológicas,2020-09-26,mark,hull,male,22442,4612,,
universidad de palermo,licenciatura en ciencias de la educación,2020-04-21,catherine,curtis,female,23067,2218,,
universidad de palermo,ingeniería electrónica,2020-03-29,david,meadows,male,10959,3214,,
universidad de palermo,arquitectura,2020-04-03,dalton,payne,male,39518,6501,,
universidad nacional de tres de febrero,contador público,2020-08-12,rachel,gibson,female,18268,8371,,
universidad de palermo,licenciatura en musicoterapia,2020-08-29,justin,mcdaniel,male,37392,8417,,
universidad de palermo,licenciatura en relaciones del trabajo,2020-01-16,carol,burns,female,27068,5589,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-12-20,lucas,durham,male,34087,5759,,
universidad de palermo,ingeniería en informática,2020-04-30,larry,bonilla,male,14060,9039,,
universidad nacional de tres de febrero,licenciatura en musicoterapia,2020-07-23,colleen,stephens,female,25758,7165,,
universidad nacional de tres de febrero,diseño industrial,2020-08-02,matthew,craig,male,11744,6459,,
universidad nacional de tres de febrero,licenciatura en artes,2020-04-14,jennifer,scott,female,39067,3164,,
universidad nacional de tres de febrero,licenciatura en psicología,2020-08-10,michael,hobbs,male,32704,5470,,
universidad nacional de tres de febrero,licenciatura en gestión de agroalimentos,2020-03-20,willie,harris,male,13075,4195,,
universidad de palermo,licenciatura en planificación y diseño del paisaje,2020-09-07,nathan,mccoy,male,11249,3158,,
universidad de palermo,arquitectura,2020-08-17,ashley,shelton,female,41580,4134,,
universidad de palermo,actuario,2020-02-29,mario,keller,male,14513,3361,,
universidad de palermo,ingeniería electrónica,2020-10-12,jordan,ramsey,female,30375,1617,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-04-15,ashley,parrish,female,26127,3231,,
universidad de palermo,licenciatura en ciencias de la computación,2020-07-14,ashley,roberts,female,38484,2117,,
universidad de palermo,bioquímica,2020-10-01,katie,gilmore,female,16091,4107,,
universidad de palermo,licenciatura en artes,2020-12-17,rachael,jackson,female,40252,2121,,
universidad de palermo,ciencias veterinarias,2020-09-12,steve,banks,male,13774,4119,,
universidad de palermo,licenciatura en ciencia política,2020-08-04,david,collins,male,27600,9013,,
universidad de palermo,farmacia,2020-09-27,jill,torres,female,38046,7536,,
universidad de palermo,actuario,2020-12-24,robin,morris,female,39510,7535,,
universidad nacional de tres de febrero,licenciatura en administración,2020-04-08,kimberly,key,female,40272,6365,,
universidad nacional de tres de febrero,licenciatura en gestión de agroalimentos,2020-06-29,omar,garcia,male,13248,3449,,
universidad de palermo,licenciatura en psicología,2020-07-22,alisha,gilbert,female,32054,7135,,
universidad de palermo,licenciatura en artes,2020-02-21,leslie,yang,female,15616,3440,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-01-13,bobby,beard,male,28660,2713,,
universidad nacional de tres de febrero,licenciatura en musicoterapia,2020-06-30,mr.,jonathan,male,39434,4163,,
universidad de palermo,farmacia,2020-11-14,tracy,smith,female,14123,3386,,
universidad nacional de tres de febrero,diseño de imagen y sonido,2020-03-29,douglas,woodward,male,27342,2440,,
universidad de palermo,farmacia,2020-09-06,mariah,green,female,13964,2342,,
universidad nacional de tres de febrero,licenciatura en planificación y diseño del paisaje,2020-07-03,adam,brooks,male,26712,4634,,
universidad nacional de tres de febrero,actuario,2020-05-13,lisa,anderson,female,21393,6746,,
universidad de palermo,licenciatura en musicoterapia,2020-10-22,paige,salazar,female,38066,8185,,
universidad nacional de tres de febrero,arquitectura,2020-05-16,brittney,rodriguez,female,22421,8132,,
universidad de palermo,licenciatura en ciencias antropológicas,2020-02-13,jasmine,peterson,female,40158,6474,,
universidad de palermo,licenciatura en planificación y diseño del paisaje,2020-04-22,christopher,herman,male,41777,7630,,
universidad nacional de tres de febrero,licenciatura en relaciones del trabajo,2020-11-29,diana,taylor,female,17778,6030,,
universidad de palermo,licenciatura en sociología,2020-12-26,jesse,taylor,male,34737,7114,,
universidad nacional de tres de febrero,licenciatura en artes,2020-12-13,cheryl,boyle,female,28191,3718,,
universidad nacional de tres de febrero,licenciatura en psicología,2020-02-07,patrick,young,male,32807,1678,,
universidad nacional de tres de febrero,licenciatura en gestión de agroalimentos,2020-04-21,ryan,meyer,male,13123,3340,,
universidad de palermo,licenciatura en sociología,2020-07-26,jennifer,wright,female,41448,1981,,
universidad de palermo,licenciatura en musicoterapia,2020-12-11,amber,mcdonald,female,9651,7530,,
universidad de palermo,farmacia,2020-01-18,christina,jones,female,37883,5624,,
universidad de palermo,licenciatura en ciencias biológicas,2020-05-24,chase,crawford,male,44291,5529,,
universidad de palermo,ingeniería mecánica,2020-01-12,eric,humphrey,male,12507,7403,,
universidad de palermo,licenciatura en ciencia y tecnología de alimentos,2020-04-17,richard,valenzuela,male,10078,3080,,
universidad nacional de tres de febrero,licenciatura en ciencias de la educación,2020-01-25,amber,cruz,female,23468,3132,,
universidad de palermo,licenciatura en psicología,2020-08-12,andrew,walker,male,19549,7503,,
universidad nacional de tres de febrero,ingeniería mecánica,2020-01-23,jason,harris,male,43565,3574,,
universidad nacional de tres de febrero,licenciatura en ciencias de la computación,2020-10-23,amanda,harding,female,42167,3206,,
universidad nacional de tres de febrero,licenciatura en ciencias ambientales,2020-07-18,jennifer,gamble,female,9557,3158,,
universidad de palermo,licenciatura en relaciones del trabajo,2020-04-26,vicki,booth,female,23081,3309,,
universidad de palermo,licenciatura en sociología,2020-09-13,wendy,williams,female,38028,7000,,
universidad de palermo,licenciatura en ciencias de la educación,2020-10-04,julie,davis,female,38914,4605,,
universidad de palermo,actuario,2020-05-24,theresa,rogers,female,32784,6734,,
universidad de palermo,ciencias veterinarias,2020-03-12,david,davis,male,12816,1613,,
universidad nacional de tres de febrero,técnico para bioterios,2020-11-28,david,grant,male,33833,9017,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-07-15,phillip,greene,male,40796,3403,,
universidad de palermo,licenciatura en ciencias geológicas,2020-10-10,ryan,schwartz,male,37738,1761,,
universidad de palermo,licenciatura en ciencias biológicas,2020-01-22,wayne,shannon,male,32454,3326,,
universidad nacional de tres de febrero,diseño de imagen y sonido,2020-10-10,frank,villa,male,36138,5590,,
universidad nacional de tres de febrero,licenciatura en relaciones del trabajo,2020-05-09,eric,wright,male,16538,1761,,
universidad nacional de tres de febrero,licenciatura en ciencia y tecnología de alimentos,2020-11-30,ryan,morse,male,37433,3324,,
universidad nacional de tres de febrero,medicina,2020-03-25,brittany,johnson,female,9337,1929,,
universidad nacional de tres de febrero,arquitectura,2020-10-28,candice,thompson,female,38301,9030,,
universidad nacional de tres de febrero,licenciatura en gestión de agroalimentos,2020-10-28,darius,ross,male,15724,3083,,
universidad de palermo,licenciatura en ciencias ambientales,2020-08-22,kathleen,harris,female,18688,3020,,
universidad nacional de tres de febrero,bioquímica,2020-07-25,rose,boone,female,32929,2324,,
universidad nacional de tres de febrero,diseño industrial,2020-05-07,ruben,sims,male,19616,1896,,
universidad nacional de tres de febrero,contador público,2020-02-05,tracey,horn,female,23952,7407,,
universidad nacional de tres de febrero,licenciatura en ciencia y tecnología de alimentos,2020-06-08,cynthia,osborn,female,25048,2848,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-12-04,james,schultz,male,15826,1718,,
universidad de palermo,contador público,2020-09-28,brandon,stein,male,42633,2905,,
universidad de palermo,ingeniería mecánica,2020-04-22,mr.,ricky,male,27333,3364,,
universidad de palermo,diseño de imagen y sonido,2020-08-09,roger,ray,male,33524,6333,,
universidad de palermo,diseño industrial,2020-08-25,yolanda,allen,female,33404,4711,,
universidad nacional de tres de febrero,licenciatura en ciencias de la educación,2020-12-10,jamie,booth,female,33440,3380,,
universidad nacional de tres de febrero,licenciatura en ciencias de la computación,2020-06-07,michael,escobar,male,39141,7407,,
universidad de palermo,licenciatura en psicología,2020-08-29,anthony,gutierrez,male,8342,4000,,
universidad nacional de tres de febrero,ingeniería electrónica,2020-10-27,stephen,allen,male,16872,7135,,
universidad de palermo,bioquímica,2020-09-23,matthew,wallace,male,32698,1661,,
universidad nacional de tres de febrero,licenciatura en ciencias antropológicas,2020-03-23,kara,harrison,female,41703,8506,,
universidad de palermo,ingeniería mecánica,2020-12-01,david,hill,male,37045,2707,,
universidad de palermo,actuario,2020-10-17,peter,hill,male,25448,3162,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-03-18,robert,anderson,male,31287,2720,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-07-24,mrs.,paula,female,12544,7223,,
universidad de palermo,licenciatura en ciencia y tecnología de alimentos,2020-02-12,brenda,carroll,female,14557,7249,,
universidad de palermo,licenciatura en gestión de agroalimentos,2020-02-05,kimberly,lee,female,24340,1923,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-08-26,john,phillips,male,40837,4000,,
universidad nacional de tres de febrero,licenciatura en planificación y diseño del paisaje,2020-02-25,blake,garcia,male,17099,8363,,
universidad nacional de tres de febrero,licenciatura en planificación y diseño del paisaje,2020-09-17,gail,green,female,42241,6013,,
universidad de palermo,licenciatura en kinesiología y fisiatría,2020-12-05,suzanne,hampton,female,19890,6625,,
universidad de palermo,licenciatura en gestión de agroalimentos,2020-10-04,mrs.,michelle,female,38994,1832,,
universidad nacional de tres de febrero,licenciatura en artes,2020-08-20,erin,madden,female,39903,3170,,
universidad de palermo,contador público,2020-10-05,michael,shaffer,male,8777,9031,,
universidad de palermo,medicina,2020-04-26,kelly,vang,female,31320,2607,,
universidad nacional de tres de febrero,licenciatura en gestión de agroalimentos,2020-05-28,jeffrey,rodriguez,male,40003,8107,,
universidad nacional de tres de febrero,licenciatura en ciencias geológicas,2020-03-04,jeff,hale,male,42618,8303,,
universidad nacional de tres de febrero,ciencias veterinarias,2020-07-01,claudia,goodman,female,31619,3005,,
universidad de palermo,farmacia,2020-07-22,natasha,chase,female,8689,7400,,
universidad de palermo,licenciatura en musicoterapia,2020-06-09,rebecca,berry,female,34801,8180,,
universidad de palermo,ingeniería mecánica,2020-09-14,diane,garrett,female,42343,3240,,
universidad nacional de tres de febrero,agronomía,2020-05-20,dillon,henderson,male,10182,3703,,
universidad nacional de tres de febrero,medicina,2020-09-28,connie,butler,female,16947,6530,,
universidad nacional de tres de febrero,licenciatura en terapia ocupacional,2020-08-18,jason,marshall,male,39863,1885,,
universidad nacional de tres de febrero,licenciatura en ciencias biológicas,2020-05-07,vanessa,blanchard,female,29162,9100,,
universidad nacional de tres de febrero,ingeniería electrónica,2020-04-15,joseph,santos,male,9968,2206,,
universidad de palermo,licenciatura en musicoterapia,2020-09-02,maria,west,female,21605,6237,,
